accelX,accelY,accelZ,actualServoPos1,actualServoPos2,actualServoPos3,actualServoPos4,altitude,cx,cy,desiredServoPos1,desiredServoPos2,desiredServoPos3,desiredServoPos4,epochTime,gpsAltAGL,gpsAltMSL,gpsLat,gpsLock,gpsLong,gyroX,gyroY,gyroZ,i,initialAltitude,j,k,loopCount,magX,magY,magZ,posX,posY,posZ,pressure,rawMagX,rawMagY,rawMagZ,rssi,satellites,state,targetGpsLat,targetGpsLong,temperature,timestamp,trajA,trajB,trajC,trajD,velX,velY,velZ,w,internalTimestamp
-0.005,-0.095,0.986,0,0,0,0,896.320923,0,0,0,0,0,0,0,0,892.133,31.0443592,1,-103.535225,1.54,0,-0.63,-0.516254,0,-0.854586422,-0.056006175,54076,0,0,0,-1280268.5,-5318296,3270570.5,910.105957,0,0,0,-92,12,0,0,0,66.01,2816757,0,0,0,0,-2.16983056,-6.79028416,-2.93562388,-0.005219493,1.74976E+12
0.005,-0.082,0.988,0,0,0,0,896.797546,0,0,0,0,0,0,0,0,892.272,31.0443592,1,-103.535225,1.54,-0.56,-1.96,0.716948867,0,-0.693474948,-0.023238985,54081,0,0,0,-1280268.5,-5318296,3270570.75,910.053467,0,0,0,-93,12,0,0,0,66,2817007,0,0,0,0,-2.38092,-5.79170609,12.2313604,0.067356184,1.74976E+12
0.012,-0.081,0.988,0,0,0,0,895.941833,0,0,0,0,0,0,0,0,892.295,31.0443592,1,-103.535225,1.54,-0.56,-2.1,0.875722349,0,-0.477574736,-0.008541254,54082,0,0,0,-1280268.5,-5318296,3270570.75,910.147705,0,0,0,-93,12,0,0,0,66.01,2817057,0,0,0,0,-2.60103559,-6.61475706,0.048542023,0.070425525,1.74976E+12
0.015,-0.088,0.987,0,0,0,0,896.29657,0,0,0,0,0,0,0,0,892.299,31.0443592,1,-103.535225,1.4,-0.49,-0.98,0.971310794,0,-0.227637291,0.006711884,54083,0,0,0,-1280268.62,-5318296,3270570.75,910.108643,0,0,0,-92,12,0,0,0,66.01,2817107,0,0,0,0,-2.05139518,-6.40408754,0.553818882,0.068495184,1.74976E+12
0.018,-0.093,0.987,0,0,0,0,896.513794,0,0,0,0,0,0,0,0,892.301,31.0443592,1,-103.535225,1.4,-0.28,-1.4,0.997104287,0,0.038941614,0.021579137,54084,0,0,0,-1280268.62,-5318296,3270570.75,910.084717,0,0,0,-90,12,0,0,0,66.01,2817157,0,0,0,0,-2.00628638,-7.21646881,1.06608403,0.061651781,1.74976E+12
0.015,-0.094,0.987,0,0,0,0,896.782043,0,0,0,0,0,0,0,0,892.319,31.0443592,1,-103.535225,1.47,-0.14,-1.61,0.951146901,0,0.302596569,0.034989703,54085,0,0,0,-1280268.62,-5318296,3270570.75,910.055176,0,0,0,-91,12,0,0,0,66,2817207,0,0,0,0,-1.95429587,-8.03071213,1.5816282,0.05030619,1.74976E+12
0.015,-0.096,0.987,0,0,0,0,896.31427,0,0,0,0,0,0,0,0,892.338,31.0443592,1,-103.535225,1.54,-0.07,-0.84,0.836964905,0,0.544187367,0.045910519,54086,0,0,0,-1280268.62,-5318296,3270570.75,910.106689,0,0,0,-94,12,0,0,0,66.01,2817257,0,0,0,0,-1.89608312,-7.82150269,2.0977633,0.035243873,1.74976E+12
0.004,-0.093,0.987,0,0,0,0,895.990662,0,0,0,0,0,0,0,0,892.366,31.0443592,1,-103.535225,1.68,0,-0.7,0.662872791,0,0.746599734,0.053606451,54087,0,0,0,-1280268.5,-5318296,3270570.5,910.142334,0,0,0,-92,12,0,0,0,66,2817307,0,0,0,0,-1.57845736,-7.61505318,-3.72730541,0.017743977,1.74976E+12
0,-0.084,0.987,0,0,0,0,895.997253,0,0,0,0,0,0,0,0,892.436,31.0443592,1,-103.535225,1.47,-0.49,-1.54,-0.578433037,0,0.812697053,0.033157907,54092,0,0,0,-1280268.5,-5318296,3270570.5,910.141602,0,0,0,-98,12,0,0,0,66.01,2817557,0,0,0,0,-1.52315593,-7.64389706,-1.22318363,-0.061961561,1.74976E+12
0.003,-0.087,0.988,0,0,0,0,896.300964,0,0,0,0,0,0,0,0,892.477,31.0443592,1,-103.535225,1.47,-0.56,-1.89,-0.773953557,0,0.629268825,0.019500025,54093,0,0,0,-1280268.5,-5318296,3270570.75,910.108154,0,0,0,-96,12,0,0,0,66,2817607,0,0,0,0,-1.73527229,-8.46831799,5.60828495,-0.068091609,1.74976E+12
0.009,-0.089,0.987,0,0,0,0,896.5271,0,0,0,0,0,0,0,0,892.504,31.0443592,1,-103.535225,1.4,-0.56,-2.03,-0.913564503,0,0.400714487,0.004340983,54094,0,0,0,-1280268.5,-5318296,3270570.75,910.083252,0,0,0,-96,12,0,0,0,66,2817657,0,0,0,0,-1.95075381,-9.28764153,-6.57159,-0.069346838,1.74976E+12
0.009,-0.098,0.987,0,0,0,0,896.997131,0,0,0,0,0,0,0,0,892.502,31.0443592,1,-103.535225,1.54,-0.42,-1.61,-0.987434149,0,0.143345863,-0.011208297,54095,0,0,0,-1280268.5,-5318296,3270570.75,910.031494,0,0,0,-91,12,0,0,0,66.01,2817707,0,0,0,0,-2.16416359,-9.07905197,6.61635542,-0.065575056,1.74976E+12
0.013,-0.095,0.987,0,0,0,0,897.028137,0,0,0,0,0,0,0,0,892.509,31.0443592,1,-103.535225,1.61,-0.28,-1.54,-0.990190685,0,-0.12745215,-0.02387627,54096,0,0,0,-1280268.5,-5318296,3270571.25,910.028076,0,0,0,-93,12,0,0,0,66.01,2817757,0,0,0,0,-2.59271789,-9.89455605,7.12809801,-0.052041668,1.74976E+12
0.004,-0.08,0.988,0,0,0,0,896.081543,0,0,0,0,0,0,0,0,892.557,31.0443592,1,-103.535225,1.61,-0.21,-0.84,-0.695937037,0,-0.715896904,-0.054271106,54099,0,0,0,-1280268.5,-5318296,3270570.5,910.132324,0,0,0,-89,12,0,0,0,66.01,2817907,0,0,0,0,-1.543908,-7.7823987,7.66011143,-0.01476415,1.74976E+12
0,-0.091,0.987,0,0,0,0,896.578125,0,0,0,0,0,0,0,0,892.621,31.0443592,1,-103.535225,1.47,-0.21,-1.19,0.035405893,0,-0.996953607,-0.059203353,54102,0,0,0,-1280268.5,-5318296,3270570.75,910.077637,0,0,0,-98,13,0,0,0,66,2818057,0,0,0,0,-2.09631,-10.2565956,-9.84959602,0.03639916,1.74976E+12
0,-0.091,0.987,0,0,0,0,896.460571,0,0,0,0,0,0,0,0,892.634,31.0443592,1,-103.535225,1.47,-0.28,-1.4,0.299354494,0,-0.95141077,-0.052117128,54103,0,0,0,-1280268.5,-5318296.5,3270570.75,910.090576,0,0,0,-92,13,0,0,0,66.01,2818107,0,0,0,0,-2.2848804,-8.01413822,3.32203579,0.049882338,1.74976E+12
0.002,-0.092,0.987,0,0,0,0,896.51825,0,0,0,0,0,0,0,0,892.639,31.0443592,1,-103.535225,1.47,-0.35,-1.33,0.541607201,0,-0.837495744,-0.041296989,54104,0,0,0,-1280268.5,-5318296.5,3270570.75,910.084229,0,0,0,-92,13,0,0,0,66,2818157,0,0,0,0,-2.4811883,-7.822999,3.8094306,0.059641644,1.74976E+12
0.003,-0.094,0.987,0,0,0,0,896.254456,0,0,0,0,0,0,0,0,892.642,31.0443592,1,-103.535225,1.54,-0.35,-1.26,0.744939923,0,-0.663379908,-0.027436066,54105,0,0,0,-1280268.5,-5318296,3270570.75,910.113281,0,0,0,-91,13,0,0,0,66,2818207,0,0,0,0,-2.17315602,-6.60525894,4.29694462,0.065107413,1.74976E+12
0.003,-0.091,0.986,0,0,0,0,896.516052,0,0,0,0,0,0,0,0,892.641,31.0443592,1,-103.535225,1.54,-0.35,-1.33,0.894768536,0,-0.441483974,-0.011654656,54106,0,0,0,-1280268.5,-5318296,3270570.75,910.084473,0,0,0,-92,13,0,0,0,66,2818257,0,0,0,0,-2.38057017,-7.43014526,4.79053545,0.065919809,1.74976E+12
0.003,-0.091,0.987,0,0,0,0,896.759888,0,0,0,0,0,0,0,0,892.64,31.0443592,1,-103.535225,1.61,-0.35,-1.54,0.980278373,0,-0.187565789,0.004960602,54107,0,0,0,-1280268.5,-5318296,3270570.5,910.057617,0,0,0,-91,13,0,0,0,66,2818307,0,0,0,0,-2.33620882,-7.22471523,-7.38838243,0.062038373,1.74976E+12
0.005,-0.09,0.987,0,0,0,0,896.502747,0,0,0,0,0,0,0,0,892.705,31.0443592,1,-103.535225,1.47,-0.21,-0.7,0.403690666,0,0.912782609,0.061540227,54112,0,0,0,-1280268.62,-5318296,3270570.75,910.085938,0,0,0,-90,13,0,0,0,66.01,2818557,0,0,0,0,-1.76543474,-9.2682066,1.51298237,-0.008638337,1.74976E+12
0,-0.093,0.987,0,0,0,0,896.626892,0,0,0,0,0,0,0,0,892.731,31.0443592,1,-103.535225,1.47,-0.14,-0.7,0.146766528,0,0.986902237,0.061768543,54113,0,0,0,-1280268.62,-5318296,3270570.75,910.072266,0,0,0,-88,13,0,0,0,66.01,2818607,0,0,0,0,-1.69326329,-10.0955639,2.01444554,-0.025849842,1.74976E+12
0,-0.09,0.987,0,0,0,0,896.657898,0,0,0,0,0,0,0,0,892.733,31.0443592,1,-103.535225,1.54,-0.21,-1.61,-0.121033251,0,0.990123868,0.057573512,54114,0,0,0,-1280268.62,-5318296.5,3270570.75,910.068848,0,0,0,-88,13,0,0,0,66.01,2818657,0,0,0,0,-1.62376821,-8.87504387,2.50992441,-0.041121293,1.74976E+12
0,-0.089,0.987,0,0,0,0,896.611328,0,0,0,0,0,0,0,0,892.733,31.0443592,1,-103.535225,1.54,-0.21,-1.54,-0.380045831,0,0.922113061,0.049222872,54115,0,0,0,-1280268.62,-5318296.5,3270570.75,910.074,0,0,0,-90,13,0,0,0,66.01,2818707,0,0,0,0,-1.55993211,-8.68049431,3.00027704,-0.053383775,1.74976E+12
0,-0.091,0.987,0,0,0,0,896.558167,0,0,0,0,0,0,0,0,892.728,31.0443592,1,-103.535225,1.54,-0.35,-1.33,-0.73652935,0,0.674439669,0.015840326,54116,0,0,0,-1280268.62,-5318296.5,3270571,910.079834,0,0,0,-90,13,0,0,0,66,2818757,0,0,0,0,-1.50144517,-8.48266697,9.83917,-0.049038813,1.74976E+12
0,-0.09,0.987,0,0,0,0,896.267761,0,0,0,0,0,0,0,0,892.736,31.0443592,1,-103.535225,1.54,-0.42,-1.26,-0.88871038,0,0.455246389,-0.003641893,54117,0,0,0,-1280268.5,-5318296,3270570.75,910.111816,0,0,0,-90,13,0,0,0,66.01,2818807,0,0,0,0,-1.1921767,-7.24987411,-8.66685867,-0.054141991,1.74976E+12
0.005,-0.092,0.987,0,0,0,0,896.312073,0,0,0,0,0,0,0,0,892.792,31.0443592,1,-103.535225,1.61,-0.21,-0.56,-0.163548,0,-0.984140694,-0.068493858,54124,0,0,0,-1280268.5,-5318296,3270570.75,910.106934,0,0,0,-90,13,0,0,0,66,2819157,0,0,0,0,-1.23970032,-6.76688147,7.67976379,0.005274184,1.74976E+12
0.001,-0.089,0.988,0,0,0,0,896.303223,0,0,0,0,0,0,0,0,892.795,31.0443592,1,-103.535225,1.54,-0.14,-1.19,0.103263728,0,-0.992683649,-0.059362959,54125,0,0,0,-1280268.5,-5318296,3270570.75,910.10791,0,0,0,-96,13,0,0,0,66,2819207,0,0,0,0,-1.16035604,-6.56299782,-4.48851299,0.019795826,1.74976E+12
0,-0.088,0.987,0,0,0,0,896.227844,0,0,0,0,0,0,0,0,892.818,31.0443592,1,-103.535225,1.54,-0.21,-1.05,0.362740904,0,-0.930174768,-0.045969389,54126,0,0,0,-1280268.5,-5318296,3270570.5,910.116211,0,0,0,-90,13,0,0,0,66,2819257,0,0,0,0,-1.08675599,-6.36106682,-10.3213768,0.032876331,1.74976E+12
-0.001,-0.087,0.987,0,0,0,0,896.436218,0,0,0,0,0,0,0,0,892.832,31.0443592,1,-103.535225,1.54,-0.21,-1.12,0.596128643,0,-0.801173687,-0.029335685,54127,0,0,0,-1280268.5,-5318296,3270570.5,910.093262,0,0,0,-90,13,0,0,0,66.01,2819307,0,0,0,0,-1.01996553,-6.16137362,2.86430264,0.043483865,1.74976E+12
-0.004,-0.088,0.987,0,0,0,0,896.25,0,0,0,0,0,0,0,0,892.83,31.0443592,1,-103.535225,1.54,-0.28,-0.98,0.786970317,0,-0.61479032,-0.010626198,54128,0,0,0,-1280268.5,-5318296,3270570.5,910.11377,0,0,0,-90,13,0,0,0,66.01,2819357,0,0,0,0,-0.958716393,-5.95990372,3.36987543,0.050968356,1.74976E+12
-0.001,-0.088,0.987,0,0,0,0,896.564819,0,0,0,0,0,0,0,0,892.84,31.0443592,1,-103.535225,1.54,-0.42,-1.89,0.921606362,0,-0.384139121,0.008840204,54129,0,0,0,-1280268.5,-5318296,3270570.75,910.079102,0,0,0,-95,13,0,0,0,66.01,2819407,0,0,0,0,-1.16230607,-6.77730322,10.2213192,0.054778948,1.74976E+12
0.005,-0.085,0.987,0,0,0,0,896.544861,0,0,0,0,0,0,0,0,892.841,31.0443592,1,-103.535225,1.47,-0.49,-1.33,0.990118921,0,-0.12609908,0.027728748,54130,0,0,0,-1280268.5,-5318296,3270570.75,910.081299,0,0,0,-91,13,0,0,0,66,2819457,0,0,0,0,-1.37237692,-7.58968449,-1.93944168,0.054723572,1.74976E+12
0.006,-0.087,0.987,0,0,0,0,896.387451,0,0,0,0,0,0,0,0,892.865,31.0443592,1,-103.535225,1.47,-0.49,-1.4,0.987709045,0,0.140947431,0.04461167,54131,0,0,0,-1280268.5,-5318296,3270570.75,910.098633,0,0,0,-97,13,0,0,0,66,2819507,0,0,0,0,-1.3178612,-7.37105846,-1.41227746,0.050739866,1.74976E+12
0.01,-0.092,0.987,0,0,0,0,896.012817,0,0,0,0,0,0,0,0,892.895,31.0443592,1,-103.535225,1.47,-0.49,-1.47,0.914568067,0,0.397890598,0.058222845,54132,0,0,0,-1280268.5,-5318296,3270570.5,910.139893,0,0,0,-98,13,0,0,0,66.01,2819557,0,0,0,0,-1.25581837,-7.14706421,-7.21728706,0.04310938,1.74976E+12
0.015,-0.09,0.987,0,0,0,0,896.704468,0,0,0,0,0,0,0,0,892.903,31.0443592,1,-103.535225,1.54,-0.35,-1.54,0.775919139,0,0.626357079,0.067705594,54133,0,0,0,-1280268.5,-5318296,3270570.75,910.063721,0,0,0,-94,13,0,0,0,66,2819607,0,0,0,0,-1.43964589,-7.95685434,12.3332939,0.03228426,1.74976E+12
0.012,-0.091,0.986,0,0,0,0,896.555908,0,0,0,0,0,0,0,0,892.927,31.0443592,1,-103.535225,1.61,-0.28,-1.19,0.581920505,0,0.809787214,0.072451472,54134,0,0,0,-1280268.5,-5318296,3270571,910.080078,0,0,0,-89,13,0,0,0,66.01,2819657,0,0,0,0,-1.61789334,-8.77119064,6.51856136,0.019081324,1.74976E+12
0.009,-0.092,0.987,0,0,0,0,896.323181,0,0,0,0,0,0,0,0,892.927,31.0443592,1,-103.535225,1.54,-0.21,-0.77,0.346292406,0,0.935349464,0.071988136,54135,0,0,0,-1280268.5,-5318296,3270570.75,910.105713,0,0,0,-95,13,0,0,0,66.01,2819707,0,0,0,0,-1.53939712,-8.5612278,-11.9839249,0.004546153,1.74976E+12
-0.002,-0.091,0.987,0,0,0,0,896.300964,0,0,0,0,0,0,0,0,892.951,31.0443592,1,-103.535225,1.47,-0.28,-1.12,-0.460606337,0,0.885703146,0.037412614,54138,0,0,0,-1280268.5,-5318296,3270570.25,910.108154,0,0,0,-88,13,0,0,0,66.01,2819857,0,0,0,0,-1.61059284,-8.14442539,-4.99664164,-0.044407819,1.74976E+12
0.006,-0.092,0.987,0,0,0,0,896.420715,0,0,0,0,0,0,0,0,892.983,31.0443592,1,-103.535225,1.54,-0.49,-1.4,-0.997701406,0,0.017172011,-0.030313063,54142,0,0,0,-1280268.5,-5318296,3270571,910.095,0,0,0,-92,13,0,0,0,66,2820057,0,0,0,0,-2.42546058,-10.3899336,3.38697338,-0.058122248,1.74976E+12
0.007,-0.09,0.987,0,0,0,0,896.385254,0,0,0,0,0,0,0,0,893.006,31.0443592,1,-103.535225,1.54,-0.49,-1.4,-0.966291904,0,-0.248305142,-0.045049328,54143,0,0,0,-1280268.62,-5318296.5,3270570.75,910.098877,0,0,0,-95,13,0,0,0,66.01,2820107,0,0,0,0,-2.62254429,-10.176856,-2.42798877,-0.050942529,1.74976E+12
0.01,-0.087,0.987,0,0,0,0,896.327576,0,0,0,0,0,0,0,0,893.05,31.0443592,1,-103.535233,1.54,-0.42,-1.4,-0.865564167,0,-0.495979935,-0.056553021,54144,0,0,0,-1280269,-5318296.5,3270570.75,910.105225,0,0,0,-94,13,0,0,0,66,2820157,0,0,0,0,-3.32647729,-7.91410351,-1.90130246,-0.040054832,1.74976E+12
0.013,-0.091,0.987,0,0,0,0,896.285461,0,0,0,0,0,0,0,0,893.065,31.0443592,1,-103.535233,1.61,-0.28,-0.91,-0.70294261,0,-0.707868695,-0.064036466,54145,0,0,0,-1280269.25,-5318296,3270570.25,910.109863,0,0,0,-91,13,0,0,0,66.01,2820207,0,0,0,0,-3.25579786,-6.68038845,-7.72147179,-0.026325177,1.74976E+12
0.006,-0.09,0.988,0,0,0,0,896.210083,0,0,0,0,0,0,0,0,893.073,31.0443592,1,-103.535233,1.54,-0.14,-0.91,-0.489899457,0,-0.869140387,-0.0669118,54146,0,0,0,-1280269.38,-5318296,3270571,910.118164,0,0,0,-94,13,0,0,0,66.01,2820257,0,0,0,0,-2.6703558,-7.49732113,11.8162374,-0.010783374,1.74976E+12
0.007,-0.088,0.987,0,0,0,0,896.440674,0,0,0,0,0,0,0,0,893.071,31.0443592,1,-103.535233,1.54,-0.14,-1.12,-0.241807699,0,-0.968131304,-0.064950973,54147,0,0,0,-1280269.25,-5318296,3270570.75,910.092773,0,0,0,-96,13,0,0,0,66,2820307,0,0,0,0,-1.82592416,-7.2932272,-0.349894792,0.00567197,1.74976E+12
0.005,-0.087,0.987,0,0,0,0,895.844299,0,0,0,0,0,0,0,0,893.074,31.0443592,1,-103.535233,1.54,-0.07,-0.91,0.023592331,0,-0.997776806,-0.058445096,54148,0,0,0,-1280269.12,-5318296,3270570.75,910.158447,0,0,0,-93,13,0,0,0,66.01,2820357,0,0,0,0,-1.49232829,-7.09355116,0.158067852,0.021656524,1.74976E+12
0.011,-0.084,0.987,0,0,0,0,896.181274,0,0,0,0,0,0,0,0,893.146,31.0443592,1,-103.535233,1.47,-0.42,-1.89,0.943035126,0,0.325656891,0.048923459,54155,0,0,0,-1280269,-5318296,3270570.5,910.121338,0,0,0,-90,12,0,0,0,66.01,2820707,0,0,0,0,-1.11209774,-9.74748421,-2.60693216,0.047316328,1.74976E+12
0.012,-0.086,0.987,0,0,0,0,896.507141,0,0,0,0,0,0,0,0,893.167,31.0443592,1,-103.535233,1.54,-0.42,-1.19,0.882908,0,0.463704169,0.052547406,54156,0,0,0,-1280269,-5318296,3270570.75,910.085449,0,0,0,-91,12,0,0,0,66,2820757,0,0,0,0,-1.30677295,-9.52500916,4.26130962,0.051873282,1.74976E+12
0.01,-0.09,0.988,0,0,0,0,896.402954,0,0,0,0,0,0,0,0,893.165,31.0443592,1,-103.535233,1.47,-0.21,-1.4,0.727894604,0,0.682157695,0.058259144,54157,0,0,0,-1280269,-5318296,3270570.5,910.096924,0,0,0,-91,12,0,0,0,66.01,2820807,0,0,0,0,-1.50356448,-9.30408573,-1.54814386,0.037897866,1.74976E+12
0.009,-0.091,0.987,0,0,0,0,896.320923,0,0,0,0,0,0,0,0,893.163,31.0443592,1,-103.535233,1.54,-0.21,-0.84,0.520471573,0,0.851512492,0.059872508,54158,0,0,0,-1280269,-5318296,3270571,910.105957,0,0,0,-94,12,0,0,0,66.01,2820857,0,0,0,0,-1.69133544,-9.08855724,5.31720448,0.021241069,1.74976E+12
0.005,-0.091,0.986,0,0,0,0,896.230042,0,0,0,0,0,0,0,0,893.202,31.0443592,1,-103.535233,1.54,-0.14,-1.26,0.401643276,0,0.913810074,0.059022825,54159,0,0,0,-1280269,-5318296,3270570.5,910.115967,0,0,0,-91,12,0,0,0,66.01,2820907,0,0,0,0,-1.78668272,-8.46917343,-13.442728,0.01225265,1.74976E+12
0,-0.09,0.988,0,0,0,0,896.097046,0,0,0,0,0,0,0,0,893.233,31.0443592,1,-103.535233,1.54,-0.21,-0.7,0.144667014,0,0.987982392,0.054069206,54160,0,0,0,-1280269,-5318296,3270570.5,910.130615,0,0,0,-93,12,0,0,0,66.01,2820957,0,0,0,0,-1.98241639,-8.25988388,-0.2449646,-0.006229374,1.74976E+12
-0.002,-0.088,0.987,0,0,0,0,895.884216,0,0,0,0,0,0,0,0,893.261,31.0443592,1,-103.535233,1.54,-0.28,-1.54,-0.122890331,0,0.991087377,0.04534993,54161,0,0,0,-1280269,-5318296,3270570.5,910.154053,0,0,0,-93,12,0,0,0,66.01,2821007,0,0,0,0,-1.92205751,-8.05328465,0.268956959,-0.024231726,1.74976E+12
-0.002,-0.087,0.988,0,0,0,0,896.338684,0,0,0,0,0,0,0,0,893.27,31.0443592,1,-103.535233,1.61,-0.35,-1.26,-0.381631345,0,0.922833681,0.033191007,54162,0,0,0,-1280269,-5318296,3270570.5,910.104,0,0,0,-89,12,0,0,0,66.01,2821057,0,0,0,0,-2.12170362,-7.84810352,0.77879107,-0.040421937,1.74976E+12
0.007,-0.086,0.987,0,0,0,0,896.327576,0,0,0,0,0,0,0,0,893.305,31.0443592,1,-103.535233,1.54,-0.49,-1.68,-0.929531097,0,0.362218857,-0.013005205,54165,0,0,0,-1280269.12,-5318296,3270570.5,910.105225,0,0,0,-90,12,0,0,0,66.01,2821207,0,0,0,0,-2.24845815,-8.24916267,-10.3781452,-0.06782572,1.74976E+12
0.009,-0.085,0.987,0,0,0,0,896.24115,0,0,0,0,0,0,0,0,893.336,31.0443592,1,-103.535233,1.54,-0.42,-1.82,-0.992112637,0,0.101645641,-0.028128019,54166,0,0,0,-1280269.12,-5318296,3270570.75,910.114746,0,0,0,-89,12,0,0,0,66.01,2821257,0,0,0,0,-2.205549,-9.05699921,9.16052818,-0.067746155,1.74976E+12
0.012,-0.092,0.988,0,0,0,0,896.759888,0,0,0,0,0,0,0,0,893.336,31.0443592,1,-103.535233,1.47,-0.28,-1.75,-0.983224273,0,-0.166219309,-0.041248936,54167,0,0,0,-1280269.12,-5318296,3270570.75,910.057617,0,0,0,-92,12,0,0,0,66.01,2821307,0,0,0,0,-2.15788531,-9.8621521,-2.99138737,-0.062767506,1.74976E+12
0.014,-0.087,0.987,0,0,0,0,896.544861,0,0,0,0,0,0,0,0,893.344,31.0443592,1,-103.535233,1.47,-0.28,-1.26,-0.903547823,0,-0.422031701,-0.051501006,54168,0,0,0,-1280269.12,-5318296.5,3270570.75,910.081299,0,0,0,-89,12,0,0,0,66.01,2821357,0,0,0,0,-2.10191703,-9.64223289,-2.46306491,-0.0532749,1.74976E+12
0.006,-0.091,0.987,0,0,0,0,896.345337,0,0,0,0,0,0,0,0,893.351,31.0443592,1,-103.535233,1.54,-0.21,-1.26,-0.758936584,0,-0.647330225,-0.058114681,54169,0,0,0,-1280269.12,-5318296.5,3270571,910.103271,0,0,0,-94,12,0,0,0,66.01,2821407,0,0,0,0,-2.30171108,-8.39331055,4.40693569,-0.040019151,1.74976E+12
0.004,-0.087,0.987,0,0,0,0,896.001709,0,0,0,0,0,0,0,0,893.473,31.0443592,1,-103.535233,1.47,-0.42,-1.05,0.679366529,0,-0.731443346,-0.014607957,54175,0,0,0,-1280269,-5318296,3270570.75,910.141113,0,0,0,-95,12,0,0,0,66.01,2821707,0,0,0,0,-2.19230795,-7.14012051,13.8281116,0.056906823,1.74976E+12
0.003,-0.089,0.988,0,0,0,0,895.791138,0,0,0,0,0,0,0,0,893.484,31.0443592,1,-103.535233,1.47,-0.49,-1.33,0.849065185,0,-0.524303377,0.001450633,54176,0,0,0,-1280269,-5318296,3270570.75,910.164307,0,0,0,-93,12,0,0,0,66.02,2821757,0,0,0,0,-2.66788626,-7.95905447,1.65197086,0.064747594,1.74976E+12
0.009,-0.09,0.986,0,0,0,0,896.354187,0,0,0,0,0,0,0,0,893.485,31.0443592,1,-103.535233,1.54,-0.35,-1.26,0.9399333,0,-0.33487308,0.001348073,54177,0,0,0,-1280269.12,-5318296,3270570.75,910.102295,0,0,0,-90,11,0,0,0,66.01,2821807,0,0,0,0,-2.36685252,-8.77830124,2.15579677,0.066209495,1.74976E+12
0.011,-0.09,0.987,0,0,0,0,896.427368,0,0,0,0,0,0,0,0,893.504,31.0443592,1,-103.535233,1.47,-0.28,-1.61,0.995305657,0,-0.071217865,0.017992618,54178,0,0,0,-1280269.12,-5318296,3270570.75,910.094238,0,0,0,-98,11,0,0,0,66.01,2821857,0,0,0,0,-2.32305074,-8.5654726,2.66935539,0.06301517,1.74976E+12
0.015,-0.088,0.987,0,0,0,0,896.13916,0,0,0,0,0,0,0,0,893.52,31.0443592,1,-103.535233,1.54,-0.28,-1.47,0.978228688,0,0.197265491,0.033467297,54179,0,0,0,-1280269.12,-5318296,3270570.75,910.126,0,0,0,-89,12,0,0,0,66.01,2821907,0,0,0,0,-2.27024865,-8.35202122,3.18415952,0.055090308,1.74976E+12
0.01,-0.092,0.987,0,0,0,0,896.265503,0,0,0,0,0,0,0,0,893.519,31.0443592,1,-103.535233,1.54,-0.21,-0.63,0.890047133,0,0.451425612,0.046499882,54180,0,0,0,-1280269.12,-5318296,3270570.75,910.112061,0,0,0,-94,12,0,0,0,66.01,2821957,0,0,0,0,-2.47178698,-9.16671181,3.70306873,0.043230463,1.74976E+12
0.005,-0.085,0.987,0,0,0,0,896.20343,0,0,0,0,0,0,0,0,893.535,31.0443592,1,-103.535233,1.54,-0.14,-1.12,0.737141788,0,0.672809064,0.056191612,54181,0,0,0,-1280269.12,-5318296,3270570.5,910.118896,0,0,0,-97,12,0,0,0,66.01,2822007,0,0,0,0,-2.15279841,-8.95293427,-2.11453676,0.028151313,1.74976E+12
0.003,-0.092,0.987,0,0,0,0,896.41626,0,0,0,0,0,0,0,0,893.589,31.0443592,1,-103.535233,1.54,-0.49,-1.61,-0.710941315,0,0.700154424,0.025816318,54187,0,0,0,-1280269,-5318296,3270570.5,910.095459,0,0,0,-96,12,0,0,0,66.01,2822307,0,0,0,0,-2.26872373,-7.74056339,-5.42757225,-0.060661584,1.74976E+12
0.008,-0.088,0.987,0,0,0,0,896.349731,0,0,0,0,0,0,0,0,893.62,31.0443592,1,-103.535233,1.54,-0.49,-1.68,-0.872268915,0,0.484595805,0.009369347,54188,0,0,0,-1280269,-5318296,3270570.5,910.102783,0,0,0,-91,12,0,0,0,66.01,2822357,0,0,0,0,-2.48031282,-7.53555775,7.74973583,-0.06500838,1.74976E+12
0.01,-0.089,0.987,0,0,0,0,895.948486,0,0,0,0,0,0,0,0,893.649,31.0443592,1,-103.535233,1.54,-0.28,-1.68,-0.970160604,0,0.233571932,-0.007794403,54189,0,0,0,-1280269.12,-5318296,3270570.75,910.147,0,0,0,-92,12,0,0,0,66.01,2822407,0,0,0,0,-2.43859076,-8.35420513,1.91656065,-0.064590015,1.74976E+12
0.012,-0.089,0.987,0,0,0,0,896.309875,0,0,0,0,0,0,0,0,893.653,31.0443592,1,-103.535233,1.54,-0.28,-0.77,-0.997349262,0,-0.034108434,-0.024354789,54190,0,0,0,-1280269.12,-5318296,3270570.5,910.107178,0,0,0,-93,12,0,0,0,66.01,2822457,0,0,0,0,-2.13608789,-8.13933086,-3.90823388,-0.059480846,1.74976E+12
